species,gear_type,start_date,spec_num,id_genetics,TL,wgt,sex,gonad_stage,gonad_wgt,lat,lon,site_1,site_2,gene,otoliths
Lates calcarifer,Gillnet,7/9/2018,BA180907-119,NA,495,1297,m,2,NA,-15.68333,124.73492,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-120,NA,451,989,m,1,NA,-15.68333,124.73492,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-121,NA,418,822,m,1,NA,-15.68333,124.73492,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-122,NA,448,1031,m,2,NA,-15.68333,124.73492,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-123,NA,446,975,m,1,NA,-15.68333,124.73492,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-39,NA,650,3024,m,2,2.2,-15.68339,124.7328,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-15,NA,1110,15900,f,3,196.3,-15.68258,124.73975,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-38,NA,641,2999,f,2,10.4,-15.68258,124.73975,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-24,NA,763,4854,f,2,16.9,-15.68258,124.73975,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-09,NA,869,9000,f,2,49.6,-15.68258,124.73975,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-26,NA,578,2026,m,2,0.9,-15.68318,124.73723,Lower Gardiner River,Georges Water,TRUE,1
Lates calcarifer,Gillnet,7/9/2018,BA180907-10,NA,579,2136,m,2,1.8,-15.68318,124.73723,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-28,NA,586,2216,m,2,1.6,-15.68318,124.73723,Lower Gardiner River,Georges Water,TRUE,1
Lates calcarifer,Gillnet,7/9/2018,BA180907-25,NA,631,2465,m,2,1,-15.68318,124.73723,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-29,NA,494,1036,m,2,NA,-15.68318,124.73723,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-30,NA,600,2525,m,2,2.8,-15.68318,124.73723,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-13,NA,658,2960,m,2,2.2,-15.68318,124.73723,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-08,NA,652,3096,m,2,2.5,-15.68318,124.73723,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-19,NA,597,2422,m,2,1.4,-15.68318,124.73723,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-11,NA,605,2623,m,2,2.5,-15.68318,124.73723,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-23,NA,555,2072,m,2,3.2,-15.68318,124.73723,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-18,NA,565,2174,m,2,2,-15.68318,124.73723,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-35,NA,575,2095,m,2,1.2,-15.68318,124.73723,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-20,NA,565,2071,NA,NA,NA,-15.68318,124.73723,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-16,NA,675,3452,m,2,1.9,-15.68318,124.73723,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-37,NA,580,2291,m,2,1.6,-15.68318,124.73723,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-17,NA,588,2300,m,2,2.8,-15.68318,124.73723,Lower Gardiner River,Georges Water,TRUE,1
Lates calcarifer,Gillnet,7/9/2018,BA180907-32,NA,504,1336,m,2,1.2,-15.68318,124.73723,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-27,NA,590,2387,m,2,1.7,-15.68318,124.73723,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-14,NA,580,2250,m,2,2,-15.68318,124.73723,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,7/9/2018,BA180907-05,NA,570,2281,m,2,0.9,-15.68318,124.73723,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Line,7/9/2018,BA180907-01,NA,662,3172,m,2,2.9,-15.6583,124.7384,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Line,7/9/2018,BA180907-02,NA,636,2930,m,2,1.9,-15.6583,124.7384,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Line,7/9/2018,BA180907-03,NA,488,1231,m,1,NA,-15.6583,124.7384,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Line,7/9/2018,BA180907-04,NA,413,817,m,1,0.2,-15.6583,124.7384,Lower Gardiner River,Georges Water,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-16,NA,779,5340,m,3,NA,-16.09481,124.61478,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-17,NA,NA,NA,m,2,NA,-16.09574,124.61321,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-15,NA,NA,5032,m,3,NA,-16.09574,124.61321,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-01,NA,528,1769,m,2,NA,-16.09731,124.61011,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-02,NA,467,1172,m,1,NA,-16.09731,124.61011,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-03,NA,485,1319,m,1,NA,-16.09731,124.61011,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-04,NA,480,1230,m,2,NA,-16.09731,124.61011,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-05,NA,455,1101,m,1,NA,-16.09731,124.61011,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-06,NA,461,1149,m,1,NA,-16.09731,124.61011,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-07,NA,442,1022,m,1,NA,-16.09731,124.61011,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-08,NA,454,1038,m,1,NA,-16.09731,124.61011,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-09,NA,422,879,m,2,NA,-16.09731,124.61011,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-10,NA,433,992,m,1,NA,-16.09731,124.61011,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-11,NA,420,881,m,1,NA,-16.09731,124.61011,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-12,NA,441,938,m,1,NA,-16.09731,124.61011,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-13,NA,381,650,m,1,NA,-16.09731,124.61011,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-14,NA,440,935,m,1,NA,-16.09731,124.61011,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-19,NA,481,1301,m,1,NA,-16.09731,124.61011,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-20,NA,491,1254,m,1,NA,-16.09731,124.61011,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-21,NA,487,1565,m,1,NA,-16.09731,124.61011,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-22,NA,NA,NA,m,1,NA,-16.09731,124.61011,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-23,NA,436,801,m,1,NA,-16.09731,124.61011,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-24,NA,451,1023,m,1,NA,-16.09731,124.61011,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,8/9/2018,BA180908-18,NA,NA,NA,NA,NA,NA,-16.0941,124.61572,Red Cone Bay,Doubtful Bay,FALSE,0
Lates calcarifer,Gillnet,9/9/2018,BA180909-02,NA,508,1528,m,2,NA,-16.06893,124.60336,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-03,NA,475,1241,m,1,NA,-16.06893,124.60336,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-04,NA,489,1327,m,1,NA,-16.06893,124.60336,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-05,NA,497,1252,m,1,NA,-16.06893,124.60336,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-06,NA,494,1324,m,1,NA,-16.06893,124.60336,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-07,NA,479,1291,m,1,NA,-16.06893,124.60336,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-08,NA,474,1149,m,1,NA,-16.06893,124.60336,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-09,NA,484,1120,m,1,NA,-16.06893,124.60336,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-10,NA,444,1011,m,1,NA,-16.06893,124.60336,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-17,NA,486,1187,m,1,NA,-16.0692,124.60262,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-18,NA,761,4046,m,3,7.4,-16.0692,124.60262,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-20,NA,488,1352,m,2,NA,-16.0692,124.60262,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-11,NA,481,1283,m,1,NA,-16.0735,124.60577,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-12,NA,490,1332,m,1,NA,-16.0735,124.60577,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-13,NA,474,1260,m,1,NA,-16.0735,124.60577,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-14,NA,415,810,m,1,NA,-16.0735,124.60577,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-15,NA,385,586,m,1,NA,-16.0735,124.60577,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-22,NA,495,1393,m,1,NA,-16.06985,124.60431,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-16,NA,710,4094,m,2,7.6,-16.07084,124.60423,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-21,NA,650,2975,m,2,3.4,-16.07084,124.60423,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-19,NA,635,2544,m,2,2.8,-16.07084,124.60423,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-25,NA,735,4050,m,3,NA,-16.07084,124.60423,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-24,NA,693,3344,m,2,NA,-16.06804,124.60225,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,9/9/2018,BA180909-23,NA,643,2701,m,2,NA,-16.06804,124.60225,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Line,9/9/2018,BA180909-01,NA,462,1092,m,1,NA,-16.0735,124.60577,Red Cone Bay,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,10/9/2018,BA180910-04,NA,787,4923,f,2,31.6,-16.09985,124.47804,Raft Point,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,10/9/2018,BA180910-06,NA,791,5950,f,2,40.5,-16.09985,124.47804,Raft Point,Doubtful Bay,TRUE,1
Lates calcarifer,Gillnet,10/9/2018,BA180910-16,NA,758,4585,m,2,NA,-16.09985,124.47804,Raft Point,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,10/9/2018,BA180910-03,NA,790,5700,m,3,12.8,-16.09985,124.47804,Raft Point,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,10/9/2018,BA180910-17,NA,760,4037,m,2,2.7,-16.10057,124.47724,Raft Point,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,10/9/2018,BA180910-08,NA,930,10000,f,3,123.6,-16.10057,124.47724,Raft Point,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,10/9/2018,BA180910-13,NA,811,6000,m,3,8.2,-16.10057,124.47724,Raft Point,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,10/9/2018,BA180910-14,NA,770,4400,m,2,5.4,-16.10057,124.47724,Raft Point,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,10/9/2018,BA180910-01,NA,740,4240,m,2,NA,-16.10057,124.47724,Raft Point,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,10/9/2018,BA180910-12,NA,517,1451,m,2,NA,-16.1072,124.48044,Raft Point,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,10/9/2018,BA180910-15,NA,510,1390,m,1,NA,-16.1072,124.48044,Raft Point,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,10/9/2018,BA180910-07,NA,577,1918,m,2,1.4,-16.1072,124.48044,Raft Point,Doubtful Bay,TRUE,2
Lates calcarifer,Gillnet,10/9/2018,BA180910-09,NA,792,5400,f,2,25.4,-16.10971,124.48193,Raft Point,Doubtful Bay,TRUE,2
Lates calcarifer,Unknown,10/9/2018,BA180910-11,NA,708,3777,m,2,3.4,-16.10056,124.47728,Raft Point,Doubtful Bay,TRUE,2
Lates calcarifer,Line,10/9/2018,BA180910-05,NA,793,5630,m,2,5.4,-16.10056,124.47728,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Line,10/9/2018,BA180910-02,NA,681,3354,m,2,NA,-16.10056,124.47728,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Line,10/9/2018,BA180910-10,NA,685,3150,m,2,NA,-16.10056,124.47728,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-22,NA,862,7900,m,3,9,-16.31414,124.60383,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-28,NA,710,3745,m,2,NA,-16.31218,124.60561,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-27,NA,667,3177,m,2,NA,-16.31218,124.60561,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-11,NA,593,2463,m,2,NA,-16.31129,124.61176,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-09,NA,754,4035,m,2,5.2,-16.31129,124.61176,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-01,NA,692,3674,m,2,2.5,-16.31129,124.61176,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-34,NA,691,3453,m,2,NA,-16.31129,124.61176,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-07,NA,541,1706,m,2,NA,-16.31129,124.61176,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-36,NA,612,2467,m,2,NA,-16.31129,124.61176,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-4,NA,685,3459,m,2,NA,-16.31129,124.61176,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-37,NA,525,1552,m,1,NA,-16.31129,124.61176,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-14,NA,588,2168,m,2,NA,-16.31129,124.61176,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-19,NA,645,2741,m,2,NA,-16.31129,124.61176,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-05,NA,640,2567,m,2,1.8,-16.31129,124.61176,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-18,NA,599,2187,m,2,NA,-16.31129,124.61176,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-42,NA,594,2301,m,2,NA,-16.31129,124.61176,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-38,NA,662,3280,m,2,NA,-16.31129,124.61176,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-35,NA,626,3016,m,2,NA,-16.31129,124.61176,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-06,NA,467,1115,NA,NA,NA,-16.31129,124.61176,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-08,NA,628,2463,m,2,NA,-16.31187,124.61069,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-02,NA,750,4437,m,2,NA,-16.31218,124.60986,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-10,NA,746,4151,m,2,3.2,-16.31233,124.60848,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-03,NA,690,3668,m,2,2.6,-16.31233,124.60848,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Line,11/9/2018,BA180911-50,NA,457,921,m,1,NA,-16.31201,124.6073,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-20,NA,690,3929,m,2,NA,-16.32544,124.63129,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-26,NA,711,4049,m,2,6.4,-16.32544,124.63129,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-40,NA,941,9600,f,2,47.5,-16.32544,124.63129,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-29,NA,663,2835,NA,NA,NA,-16.32544,124.63129,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-43,NA,630,2511,m,2,NA,-16.32544,124.63129,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-12,NA,632,2861,m,2,NA,-16.32544,124.63129,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-44,NA,666,3307,m,2,NA,-16.32608,124.63077,North Walcott Inlet,Walcott Inlet,TRUE,1
Lates calcarifer,Gillnet,11/9/2018,BA180911-16,NA,763,4903,m,3,8,-16.32452,124.63142,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-41,NA,891,8600,m,4,NA,-16.32452,124.63142,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-32,NA,676,3531,m,2,NA,-16.32452,124.63142,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-30,NA,702,3737,m,2,NA,-16.32452,124.63142,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-24,NA,695,3857,m,2,NA,-16.32452,124.63142,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-33,NA,697,3851,m,2,3.6,-16.32452,124.63142,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-15,NA,670,3209,m,2,NA,-16.3273,124.63056,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-17,NA,695,3615,m,2,NA,-16.3273,124.63056,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-25,NA,765,4561,m,2,NA,-16.3273,124.63056,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-13,NA,808,6300,m,2,4.9,-16.32848,124.62978,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-39,NA,508,1459,m,1,NA,-16.32483,124.63137,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-21,NA,430,972,m,1,NA,-16.32483,124.63137,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,11/9/2018,BA180911-31,NA,695,3985,m,2,4,-16.32483,124.63137,North Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/9/2018,BA180912-05,NA,845,8200,m,2,10.2,-16.40436,124.63136,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/9/2018,BA180912-04,NA,NA,9100,f,2,53.6,-16.40983,124.61217,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/9/2018,BA180912-01,NA,354,505,m,1,NA,-16.41121,124.60619,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/9/2018,BA180912-02,NA,415,768,m,1,NA,-16.41121,124.60619,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,12/9/2018,BA180912-03,NA,485,1385,m,1,NA,-16.41121,124.60619,South Walcott Inlet,Walcott Inlet,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-28,NA,505,1363,m,1,NA,-16.31599,123.81969,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,NA,NA,535,1664,NA,NA,NA,-16.31599,123.81969,Eastern Talbot Bay,Talbot Bay,FALSE,0
Lates calcarifer,Gillnet,13/9/2018,BA180913-27,NA,532,1592,m,1,NA,-16.31599,123.81969,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-25,NA,623,2680,f,2,12.2,-16.31599,123.81969,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-18,NA,755,NA,m,3,NA,-16.31286,123.81909,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-24,NA,650,NA,NA,NA,NA,-16.31286,123.81909,Eastern Talbot Bay,Talbot Bay,TRUE,0
Lates calcarifer,Gillnet,13/9/2018,BA180913-19,NA,762,NA,m,2,NA,-16.31286,123.81909,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-26,NA,768,5284,m,3,5.2,-16.31286,123.81909,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-22,NA,801,6400,m,3,8.4,-16.31704,123.81981999999999,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-21,NA,753,4574,m,2,NA,-16.32196,123.83677,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-23,NA,780,6700,m,3,6,-16.32196,123.83677,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-20,NA,740,5094,f,2,18.5,-16.32196,123.83677,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-01,NA,550,2033,m,1,NA,-16.32415,123.84016,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-02,NA,510,1524,m,1,NA,-16.32415,123.84016,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-03,NA,565,2059,m,2,NA,-16.32415,123.84016,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-04,NA,546,1706,m,1,NA,-16.32415,123.84016,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-05,NA,536,1645,m,1,NA,-16.32415,123.84016,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-06,NA,526,1599,m,1,NA,-16.32415,123.84016,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-07,NA,555,1839,m,1,NA,-16.32415,123.84016,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-08,NA,540,1679,m,1,NA,-16.32415,123.84016,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-09,NA,558,1951,m,1,NA,-16.32415,123.84016,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-10,NA,551,1890,m,1,NA,-16.32415,123.84016,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-11,NA,520,1695,m,1,NA,-16.32415,123.84016,Eastern Talbot Bay,Talbot Bay,TRUE,2
Lates calcarifer,Gillnet,13/9/2018,BA180913-12,NA,530,1678,m,1,NA,-16.32415,123.84016,Eastern Talbot Bay,Talbot Bay,TRUE,2
